request_type,request_query,date,maxtempC,mintempC,avgtempC,uvIndex,windspeedKmph,winddirDegree,weatherDes_value,precipMM,humidity,visibility,pressure,cloudcover,HeatIndexC,DewPointC,WindChillC,WindGustKmph,FeelsLikeC,Weather
,,7/13/2009,27,24,26,6,11,232,Moderate or heavy rain shower,5.7,94,5,1006,84,29,24,25,17,29,yes
,,7/14/2009,28,24,27,6,9,273,Patchy rain possible,1.3,90,7,1007,60,29,24,26,14,29,maybe
,,7/15/2009,25,23,24,5,8,247,Moderate rain,15.4,96,8,1007,73,27,23,24,13,27,yes
,,7/16/2009,28,24,26,6,12,239,Torrential rain shower,30.2,95,7,1005,80,29,24,25,18,29,yes
,,7/17/2009,28,24,26,6,11,235,Moderate or heavy rain shower,5.2,93,5,1006,63,29,24,26,18,29,yes
,,7/18/2009,28,24,27,6,10,246,Moderate or heavy rain shower,10.7,92,6,1007,63,30,25,26,15,30,yes
,,7/19/2009,31,24,28,6,9,238,Moderate or heavy rain shower,12.8,89,7,1008,43,31,25,27,14,31,yes
,,7/20/2009,28,24,26,6,8,246,Light rain shower,5.4,94,6,1009,46,30,25,26,13,30,yes
,,7/21/2009,30,24,28,6,7,229,Torrential rain shower,20.5,92,6,1009,72,31,25,27,12,31,yes
,,7/22/2009,25,24,25,5,8,211,Heavy rain at times,37.4,97,8,1008,78,28,24,25,12,28,yes
,,7/23/2009,29,24,27,6,8,230,Moderate or heavy rain shower,27.3,92,7,1008,58,30,25,26,11,30,yes
,,7/24/2009,29,24,28,6,9,240,Moderate or heavy rain shower,7.3,91,7,1009,52,31,25,26,13,31,yes
,,7/25/2009,29,24,28,6,9,235,Moderate or heavy rain shower,18.5,91,6,1009,38,31,25,27,14,31,yes
,,7/26/2009,30,24,28,6,9,242,Torrential rain shower,20.3,90,5,1009,50,31,25,27,13,31,yes
,,7/27/2009,29,24,27,6,9,263,Moderate or heavy rain shower,13.2,92,5,1008,51,30,25,26,14,30,yes
,,7/28/2009,25,24,25,5,10,249,Patchy light rain,6.1,94,7,1009,51,27,23,24,17,27,yes
,,7/29/2009,30,24,27,6,12,272,Light rain shower,1.4,87,8,1010,42,30,24,26,17,30,yes
,,7/30/2009,28,24,26,6,11,254,Light rain shower,8.3,90,8,1009,51,29,24,26,17,29,yes
,,7/31/2009,29,24,27,6,11,258,Light rain shower,3.5,89,7,1007,66,29,24,26,18,29,yes
,,8/1/2009,28,24,26,6,9,261,Moderate or heavy rain shower,8.7,91,9,1006,56,28,24,25,15,28,yes
,,8/2/2009,25,23,24,5,9,254,Heavy rain,48.9,96,7,1006,77,27,23,24,15,27,yes
,,8/3/2009,26,23,25,6,9,245,Moderate rain at times,21.3,96,8,1006,68,28,24,25,15,28,yes
,,8/4/2009,28,24,27,6,11,250,Torrential rain shower,20,94,6,1006,77,30,25,26,18,30,yes
,,8/5/2009,31,24,28,6,11,246,Patchy light rain with thunder,15.5,90,7,1005,58,31,25,27,16,31,yes
,,8/6/2009,30,24,28,6,11,243,Moderate or heavy rain shower,13.7,90,7,1005,39,32,25,27,18,32,yes
,,8/7/2009,29,25,27,6,11,235,Patchy rain possible,2.2,91,8,1006,36,31,25,26,17,31,maybe
,,8/8/2009,31,25,28,6,12,247,Moderate or heavy rain shower,3.8,87,9,1005,33,31,24,27,18,31,yes
,,8/9/2009,31,24,28,6,12,251,Torrential rain shower,19.4,88,7,1005,45,31,25,27,18,31,yes
,,8/10/2009,30,24,27,6,12,232,Torrential rain shower,16.9,91,5,1006,52,31,25,26,18,31,yes
,,8/11/2009,30,24,28,6,8,226,Torrential rain shower,23.6,92,6,1008,54,32,25,27,12,32,yes
,,8/12/2009,31,24,29,6,7,215,Moderate or heavy rain shower,7.9,90,6,1008,48,33,26,27,10,33,yes
,,8/13/2009,31,25,29,6,7,187,Moderate or heavy rain shower,16.2,91,8,1008,38,33,26,28,11,33,yes
,,8/14/2009,33,24,31,7,4,178,Patchy rain possible,3.6,85,8,1010,29,35,26,29,6,35,maybe
,,8/15/2009,34,25,30,7,4,195,Moderate or heavy rain shower,7.9,85,7,1011,24,35,26,29,6,35,yes
,,8/16/2009,33,26,31,7,3,149,Moderate or heavy rain shower,7.6,84,9,1010,19,36,26,29,4,36,yes
,,8/17/2009,33,25,30,7,4,106,Moderate or heavy rain shower,8.1,83,8,1010,19,34,25,29,6,34,yes
,,8/18/2009,30,25,29,6,4,145,Torrential rain shower,37.1,91,7,1010,41,33,26,27,6,33,yes
,,8/19/2009,32,25,30,6,4,128,Moderate or heavy rain shower,8.4,88,8,1011,24,34,26,28,5,34,yes
,,8/20/2009,28,25,27,6,4,229,Light rain shower,9.5,94,8,1010,65,30,25,26,6,30,yes
,,8/21/2009,32,24,30,7,5,253,Moderate or heavy rain shower,9.8,88,8,1008,31,34,26,28,7,34,yes
,,8/22/2009,32,25,29,6,6,228,Moderate or heavy rain shower,11,90,8,1008,37,34,26,28,9,34,yes
,,8/23/2009,30,25,28,6,6,201,Torrential rain shower,22.1,92,7,1008,41,33,26,27,9,33,yes
,,8/24/2009,31,25,29,6,4,214,Moderate or heavy rain shower,17.1,90,6,1009,38,33,26,28,7,33,yes
,,8/25/2009,32,25,30,7,3,207,Moderate or heavy rain shower,21.5,87,8,1008,37,35,26,28,5,35,yes
,,8/26/2009,32,26,30,6,4,132,Moderate or heavy rain shower,17.5,87,8,1007,37,35,26,28,5,35,yes
,,8/27/2009,30,25,28,6,6,149,Moderate or heavy rain shower,26.5,92,7,1008,49,32,25,27,10,32,yes
,,8/28/2009,29,25,27,6,8,136,Torrential rain shower,28.2,94,6,1009,57,31,25,27,12,31,yes
,,8/29/2009,30,24,28,6,5,180,Moderate or heavy rain shower,20.7,92,5,1009,62,32,25,27,8,32,yes
,,8/30/2009,30,25,29,6,5,203,Moderate or heavy rain shower,11.5,91,6,1009,53,33,26,27,8,33,yes
,,8/31/2009,28,25,27,6,6,228,Moderate or heavy rain shower,8.4,95,5,1010,75,30,25,26,9,30,yes
,,9/1/2009,29,24,27,6,6,261,Torrential rain shower,25.6,94,6,1008,71,30,25,26,10,30,yes
,,9/2/2009,29,24,27,6,9,273,Moderate or heavy rain shower,30.4,93,8,1007,66,31,25,26,14,31,yes
,,9/3/2009,29,24,27,6,11,272,Torrential rain shower,24,93,8,1006,74,30,25,26,18,30,yes
,,9/4/2009,27,24,26,6,11,269,Moderate or heavy rain shower,13.2,94,7,1006,70,29,24,25,17,29,yes
,,9/5/2009,29,23,26,6,11,258,Moderate or heavy rain shower,15.9,94,9,1006,69,29,24,25,17,29,yes
,,9/6/2009,27,24,26,6,13,240,Moderate or heavy rain shower,19.5,95,8,1006,86,29,24,25,21,29,yes
,,9/7/2009,26,24,25,6,15,252,Moderate or heavy rain shower,21.6,95,8,1007,91,28,24,25,24,28,yes
,,9/8/2009,27,23,25,5,9,259,Light rain,15.2,95,8,1009,62,27,24,24,14,27,yes
,,9/9/2009,28,24,26,6,8,266,Moderate or heavy rain shower,12.9,94,7,1008,69,29,24,25,12,29,yes
,,9/10/2009,28,23,27,6,6,240,Moderate or heavy rain shower,11.6,94,9,1007,71,29,24,26,9,29,yes
,,9/11/2009,29,24,27,6,8,223,Moderate or heavy rain shower,18.6,93,9,1008,68,31,25,26,12,31,yes
,,9/12/2009,29,25,27,6,8,219,Torrential rain shower,12.3,93,6,1009,74,31,25,26,12,31,yes
,,9/13/2009,30,25,28,6,7,220,Torrential rain shower,18.1,93,7,1010,53,32,26,27,11,32,yes
,,9/14/2009,29,25,27,6,6,241,Moderate rain,14.2,95,7,1010,64,30,25,26,10,30,yes
,,9/15/2009,30,25,28,6,8,221,Torrential rain shower,27.2,92,8,1008,46,32,25,27,13,32,yes
,,9/16/2009,29,25,27,6,6,219,Moderate or heavy rain shower,11.2,93,7,1009,52,31,25,27,10,31,yes
,,9/17/2009,32,25,30,7,3,200,Patchy rain possible,3.6,87,10,1011,26,35,26,28,4,35,maybe
,,9/18/2009,33,25,30,6,4,221,Moderate or heavy rain shower,13.8,87,9,1011,34,34,26,28,7,34,yes
,,9/19/2009,27,25,26,6,5,292,Patchy light rain with thunder,34.9,94,7,1011,60,30,25,26,9,30,yes
,,9/20/2009,31,24,28,6,7,263,Moderate or heavy rain shower,22.6,92,7,1011,48,32,25,27,11,32,yes
,,9/21/2009,30,24,29,6,7,253,Patchy light rain with thunder,7.9,91,8,1010,36,32,25,27,10,32,yes
,,9/22/2009,30,25,28,6,7,262,Moderate or heavy rain shower,13.3,90,8,1009,38,32,25,27,10,32,yes
,,9/23/2009,29,25,27,6,7,263,Light rain shower,7,92,10,1008,44,30,25,26,10,30,yes
,,9/24/2009,28,24,27,6,8,252,Torrential rain shower,23.9,94,7,1008,68,30,25,26,12,30,yes
,,9/25/2009,28,24,27,6,11,225,Torrential rain shower,10.8,94,6,1007,66,30,25,26,16,30,yes
,,9/26/2009,27,24,26,6,10,240,Moderate or heavy rain shower,14,94,8,1007,66,29,24,25,14,29,yes
,,9/27/2009,26,24,25,6,9,252,Light rain shower,7.5,96,7,1006,63,28,24,25,14,28,yes
,,9/28/2009,27,24,26,6,15,267,Moderate or heavy rain shower,15.2,92,9,1003,50,28,24,25,24,28,yes
,,9/29/2009,26,24,25,6,13,261,Patchy light rain,2.4,92,8,1002,36,28,23,25,22,28,yes
,,9/30/2009,28,25,27,6,12,237,Moderate or heavy rain shower,11.3,91,9,1004,48,30,24,26,19,30,yes
,,10/1/2009,29,24,27,6,7,204,Moderate or heavy rain shower,4.6,92,5,1006,68,30,25,26,10,30,yes
,,10/2/2009,30,24,28,6,5,239,Moderate or heavy rain shower,15.2,91,5,1008,59,32,25,27,7,32,yes
,,10/3/2009,27,25,26,6,4,222,Torrential rain shower,43,96,7,1009,75,30,25,26,6,30,yes
,,10/4/2009,30,24,28,6,5,128,Moderate or heavy rain shower,36.1,93,7,1010,62,32,25,27,8,32,yes
,,10/5/2009,31,24,29,6,6,124,Moderate or heavy rain shower,8.8,89,7,1009,49,33,25,27,9,33,yes
,,10/6/2009,29,24,27,6,5,128,Moderate or heavy rain shower,9.5,92,7,1008,63,31,25,26,8,31,yes
,,10/7/2009,28,24,27,6,5,172,Torrential rain shower,52.1,95,6,1008,80,30,25,26,8,30,yes
,,10/8/2009,29,24,27,6,6,216,Torrential rain shower,36.8,94,6,1008,71,30,25,26,9,30,yes
,,10/9/2009,28,24,26,6,7,202,Torrential rain shower,35.9,95,8,1008,66,29,25,26,11,29,yes
,,10/10/2009,27,23,26,6,8,187,Moderate or heavy rain shower,15.8,95,7,1009,71,28,24,25,13,28,yes
,,10/11/2009,27,23,25,6,5,177,Moderate or heavy rain shower,13.5,96,8,1011,66,28,24,25,8,28,yes
,,10/12/2009,30,23,28,6,4,175,Moderate or heavy rain shower,6.8,89,7,1011,50,31,25,27,7,31,yes
,,10/13/2009,31,23,29,6,5,220,Patchy light rain with thunder,1.2,86,8,1011,26,32,25,27,8,32,yes
,,10/14/2009,32,24,30,6,3,259,Patchy rain possible,7.3,87,8,1011,24,33,25,28,5,33,maybe
,,10/15/2009,31,26,29,6,2,244,Moderate or heavy rain shower,12.5,89,8,1010,47,33,26,28,3,33,yes
,,10/16/2009,29,25,28,6,4,278,Patchy light rain,12,93,8,1009,49,32,25,27,6,32,yes
,,10/17/2009,29,25,27,6,4,268,Moderate or heavy rain with thunder,19.9,94,8,1008,75,31,25,26,7,31,no
,,10/18/2009,29,24,27,6,7,262,Patchy light rain with thunder,25.1,94,8,1008,56,31,25,26,11,31,yes
,,10/19/2009,28,23,26,6,4,245,Moderate or heavy rain shower,20.5,95,9,1009,61,29,25,26,7,29,yes
,,10/20/2009,29,24,28,6,6,203,Torrential rain shower,18.1,93,5,1010,64,31,25,26,9,31,yes
,,10/21/2009,30,24,28,6,6,203,Moderate or heavy rain shower,15.1,92,6,1010,50,32,25,27,9,32,yes
,,10/22/2009,30,24,29,6,4,209,Moderate or heavy rain shower,13,91,6,1010,49,32,25,27,7,32,yes
,,10/23/2009,29,24,27,6,6,242,Torrential rain shower,28,94,6,1010,61,31,25,26,11,31,yes
,,10/24/2009,28,24,27,6,2,217,Moderate or heavy rain shower,11.9,94,8,1009,46,31,25,26,4,31,yes
,,10/25/2009,29,24,27,6,6,147,Moderate or heavy rain shower,16.6,94,9,1010,44,30,25,26,9,30,yes
,,10/26/2009,28,24,26,6,8,119,Light rain shower,4.6,92,7,1011,35,29,24,25,12,29,yes
,,10/27/2009,32,23,28,6,5,139,Light rain shower,3.6,87,9,1011,31,30,24,26,8,30,yes
,,10/28/2009,32,24,29,6,6,110,Patchy rain possible,4.9,82,9,1011,26,31,23,27,9,31,maybe
,,10/29/2009,33,24,29,6,6,96,Light rain shower,1.4,79,10,1011,26,31,23,27,9,31,yes
,,10/30/2009,33,24,29,6,6,147,Patchy rain possible,5.8,82,9,1011,21,31,24,27,9,31,maybe
,,10/31/2009,33,23,29,6,4,120,Patchy rain possible,2,83,9,1010,15,32,24,27,6,32,maybe
,,11/1/2009,32,24,29,6,6,224,Light rain shower,2.2,83,9,1009,29,31,24,27,9,31,yes
,,11/2/2009,31,23,27,6,8,319,Moderate or heavy rain shower,18.8,84,9,1009,46,29,23,26,12,29,yes
,,11/3/2009,29,24,26,6,9,111,Moderate or heavy rain shower,52.9,94,6,1011,53,29,25,26,13,29,yes
,,11/4/2009,31,23,28,6,7,62,Light rain shower,4.3,86,8,1011,34,30,24,26,11,30,yes
,,11/5/2009,30,23,28,6,6,53,Moderate or heavy rain shower,10.1,87,9,1010,27,31,24,27,9,31,yes
,,11/6/2009,30,24,28,6,6,47,Moderate or heavy rain shower,15.6,91,8,1009,41,31,25,26,9,31,yes
,,11/7/2009,29,24,28,6,6,120,Torrential rain shower,23.8,92,8,1009,47,31,25,26,9,31,yes
,,11/8/2009,32,24,29,6,5,94,Moderate or heavy rain shower,7.7,87,9,1009,33,33,25,27,8,33,yes
,,11/9/2009,34,24,30,7,5,113,Patchy rain possible,4.7,84,9,1007,14,34,25,28,8,34,maybe
,,11/10/2009,31,24,28,6,7,118,Patchy light rain with thunder,9,89,8,1006,43,32,25,27,11,32,yes
,,11/11/2009,31,24,29,6,7,120,Light rain shower,9.2,89,9,1007,26,33,25,27,10,33,yes
,,11/12/2009,31,24,29,6,6,122,Patchy rain possible,7.1,88,9,1010,28,33,25,27,10,33,maybe
,,11/13/2009,33,25,29,6,6,133,Light rain shower,4.1,85,8,1010,27,33,25,28,8,33,yes
,,11/14/2009,36,25,30,8,5,163,Sunny,1.3,81,10,1009,11,34,25,28,8,34,no
,,11/15/2009,33,23,29,6,4,165,Patchy rain possible,1,83,10,1009,39,31,24,27,6,31,maybe
,,11/16/2009,33,24,29,6,5,191,Patchy rain possible,1.1,84,9,1010,21,32,24,27,7,32,maybe
,,11/17/2009,32,23,29,6,4,98,Patchy rain possible,4.2,83,10,1011,25,31,24,27,6,31,maybe
,,11/18/2009,32,23,28,6,9,61,Light rain shower,3.6,79,10,1012,21,30,22,27,15,30,yes
,,11/19/2009,32,23,28,6,8,70,Moderate or heavy rain shower,8.6,79,9,1012,30,30,22,26,14,30,yes
,,11/20/2009,30,22,27,6,11,13,Moderate or heavy rain shower,6.8,82,10,1012,30,29,22,26,18,29,yes
,,11/21/2009,30,23,27,6,14,57,Cloudy,0,74,10,1012,36,28,21,26,22,28,no
,,11/22/2009,28,22,26,6,11,99,Cloudy,0,74,10,1012,50,27,19,24,17,27,no
,,11/23/2009,29,22,26,6,9,131,Light rain shower,0.3,76,10,1012,44,28,20,25,13,28,yes
,,11/24/2009,28,22,26,6,6,256,Cloudy,0.2,80,10,1011,41,28,21,25,9,28,no
,,11/25/2009,30,23,27,7,5,225,Partly cloudy,0.5,82,10,1010,40,29,22,26,8,29,no
,,11/26/2009,25,23,24,5,4,284,Heavy rain at times,18.6,94,7,1010,50,26,23,24,6,26,yes
,,11/27/2009,30,22,27,6,3,247,Patchy rain possible,4.2,89,8,1011,35,29,23,25,4,29,maybe
,,11/28/2009,33,23,29,6,4,120,Patchy rain possible,4.1,83,9,1012,18,32,24,27,6,32,maybe
,,11/29/2009,30,23,27,7,6,119,Partly cloudy,0.5,82,10,1012,29,29,22,26,9,29,no
,,11/30/2009,27,23,25,5,5,125,Cloudy,0.1,86,10,1013,44,27,22,24,8,27,no
,,12/1/2009,31,22,27,6,5,144,Patchy rain possible,0.8,79,10,1013,30,29,22,26,8,29,maybe
,,12/2/2009,32,24,28,6,5,85,Light rain shower,3.7,80,10,1012,41,30,23,27,8,30,yes
,,12/3/2009,32,24,28,6,6,88,Light rain shower,2.6,77,10,1013,36,30,22,27,8,30,yes
,,12/4/2009,32,22,28,7,4,144,Sunny,0.3,75,10,1012,9,29,21,26,6,29,no
,,12/5/2009,35,23,29,7,3,145,Sunny,0,75,10,1012,8,31,22,27,5,31,no
,,12/6/2009,33,22,29,7,5,88,Sunny,0,77,10,1012,5,30,22,27,7,30,no
,,12/7/2009,33,22,29,7,6,134,Sunny,0,75,10,1012,10,31,22,27,9,31,no
,,12/8/2009,33,22,29,7,7,118,Sunny,0,72,10,1012,12,30,21,27,10,30,no
,,12/9/2009,34,23,30,7,7,104,Sunny,0,70,10,1012,9,30,21,27,9,30,no
,,12/10/2009,35,23,30,8,6,121,Sunny,0,70,10,1011,5,31,21,28,8,31,no
,,12/11/2009,32,22,29,7,5,126,Partly cloudy,0,71,10,1011,16,29,21,27,8,29,no
,,12/12/2009,32,23,29,7,5,92,Partly cloudy,0,71,10,1011,37,30,21,27,8,30,no
,,12/13/2009,33,23,29,7,6,122,Partly cloudy,0,71,10,1011,32,31,22,28,9,31,no
,,12/14/2009,33,25,30,8,6,212,Partly cloudy,0.5,66,10,1012,34,32,22,29,8,32,no
,,12/15/2009,30,24,28,6,6,112,Moderate or heavy rain shower,9.2,81,9,1012,50,30,23,27,10,30,yes
,,12/16/2009,30,24,26,6,7,95,Light rain shower,2.4,83,9,1013,63,28,22,26,10,28,yes
,,12/17/2009,31,24,26,6,7,81,Patchy light rain,1.9,79,9,1013,45,28,21,25,10,28,yes
,,12/18/2009,33,22,29,7,6,66,Partly cloudy,0.1,74,10,1014,26,30,21,27,10,30,no
,,12/19/2009,32,23,28,6,6,83,Light rain shower,1,73,10,1015,44,29,21,27,8,29,yes
,,12/20/2009,32,23,28,6,6,57,Patchy rain possible,0.3,69,10,1015,37,29,20,27,9,29,maybe
,,12/21/2009,32,22,28,6,5,106,Cloudy,0,67,10,1014,26,29,19,26,7,29,no
,,12/22/2009,32,22,28,7,5,135,Partly cloudy,0,66,10,1013,26,28,19,26,7,28,no
,,12/23/2009,33,22,29,7,4,206,Partly cloudy,0,70,10,1012,24,29,20,27,6,29,no
,,12/24/2009,34,23,30,7,5,95,Patchy rain possible,0.3,71,10,1011,31,31,22,28,7,31,maybe
,,12/25/2009,32,25,29,6,6,91,Light rain shower,2,73,10,1010,48,31,22,28,9,31,yes
,,12/26/2009,33,24,29,6,7,97,Light rain shower,3.2,74,10,1010,50,30,22,27,11,30,yes
,,12/27/2009,34,24,30,6,8,109,Patchy rain possible,0.4,72,10,1010,43,31,22,28,11,31,maybe
,,12/28/2009,34,24,29,6,7,106,Patchy rain possible,0.9,67,10,1010,25,30,21,28,10,30,maybe
,,12/29/2009,34,24,30,7,7,106,Sunny,0,63,10,1010,10,30,20,28,10,30,no
,,12/30/2009,35,23,31,8,7,114,Sunny,0,64,10,1010,9,31,20,28,11,31,no
,,12/31/2009,34,23,30,8,7,89,Sunny,0,63,10,1010,13,30,20,28,11,30,no
,,1/1/2010,34,24,30,8,5,81,Partly cloudy,0,59,10,1010,20,30,19,28,8,30,no
,,1/2/2010,32,24,28,6,7,114,Cloudy,0,61,10,1010,48,29,19,27,11,29,no
,,1/3/2010,33,26,29,7,7,116,Partly cloudy,0,65,10,1010,37,30,21,28,10,30,no
,,1/4/2010,35,25,30,8,9,109,Partly cloudy,0.1,61,10,1009,42,30,20,28,13,30,no
,,1/5/2010,35,26,30,8,10,108,Partly cloudy,0,57,10,1009,35,31,19,29,14,31,no
,,1/6/2010,34,25,30,8,12,115,Sunny,0,56,10,1010,13,30,19,29,17,30,no
,,1/7/2010,35,25,31,8,10,117,Sunny,0,55,10,1012,12,30,18,29,13,30,no
,,1/8/2010,35,24,30,8,6,130,Sunny,0,57,10,1012,14,30,18,28,9,30,no
,,1/9/2010,33,24,30,7,5,113,Partly cloudy,0,64,10,1011,35,30,20,28,8,30,no
,,1/10/2010,33,25,30,6,6,108,Patchy light drizzle,1.3,62,9,1011,54,31,20,28,8,31,yes
,,1/11/2010,35,25,30,8,6,134,Partly cloudy,0.1,61,10,1012,30,31,20,29,8,31,no
,,1/12/2010,34,25,30,8,7,118,Sunny,0,61,10,1013,10,30,20,29,10,30,no
,,1/13/2010,33,23,28,6,7,69,Cloudy,0,62,10,1015,28,29,19,27,11,29,no
,,1/14/2010,32,22,28,7,9,58,Partly cloudy,0,58,10,1016,28,28,17,27,13,28,no
,,1/15/2010,33,22,29,7,7,166,Partly cloudy,0,60,10,1015,21,29,18,27,10,29,no
,,1/16/2010,33,22,28,6,7,117,Cloudy,0,55,10,1015,24,28,16,27,10,28,no
,,1/17/2010,33,23,29,6,7,135,Cloudy,0,56,10,1015,43,28,17,27,10,28,no
,,1/18/2010,33,23,28,6,8,128,Patchy light drizzle,0.7,62,9,1013,22,28,18,26,11,28,yes
,,1/19/2010,24,22,23,5,12,219,Heavy rain,23.2,84,8,1011,75,25,20,23,18,25,yes
,,1/20/2010,25,22,23,5,12,159,Light rain shower,8.1,93,7,1011,88,26,22,23,18,26,yes
,,1/21/2010,31,22,28,6,11,132,Mist,0,79,7,1013,31,29,22,26,15,29,no
,,1/22/2010,32,24,29,6,9,117,Patchy rain possible,1.3,77,10,1013,18,30,22,27,13,30,maybe
,,1/23/2010,33,23,29,6,7,108,Patchy rain possible,0.2,71,10,1013,23,30,21,27,10,30,maybe
,,1/24/2010,34,23,29,7,9,103,Sunny,0,64,10,1013,17,29,19,27,12,29,no
,,1/25/2010,34,23,30,6,7,100,Cloudy,0.1,65,10,1013,40,30,20,28,11,30,no
,,1/26/2010,34,25,30,6,6,95,Cloudy,0.2,65,9,1013,57,30,20,28,8,30,no
,,1/27/2010,35,24,30,8,7,90,Partly cloudy,0.2,58,9,1013,30,30,19,28,9,30,no
,,1/28/2010,33,24,29,7,8,106,Partly cloudy,0,60,10,1013,33,29,19,28,11,29,no
,,1/29/2010,33,26,30,8,8,94,Partly cloudy,0,57,10,1013,35,31,19,29,12,31,no
,,1/30/2010,34,25,30,7,9,104,Partly cloudy,0,57,10,1012,32,30,19,28,12,30,no
,,1/31/2010,36,25,30,6,9,128,Patchy light drizzle,1,57,9,1013,25,30,18,28,12,30,yes
,,2/1/2010,36,24,31,8,8,111,Sunny,0,63,10,1012,14,31,20,29,11,31,no
,,2/2/2010,34,24,30,8,12,132,Partly cloudy,0,65,10,1011,29,31,21,28,16,31,no
,,2/3/2010,33,26,30,8,9,131,Partly cloudy,0,62,10,1012,40,31,20,29,12,31,no
,,2/4/2010,36,24,31,8,10,121,Partly cloudy,0,57,10,1012,21,30,19,29,13,30,no
,,2/5/2010,37,25,32,8,10,113,Sunny,0,57,10,1012,13,31,19,29,14,31,no
,,2/6/2010,36,25,31,8,12,129,Partly cloudy,0,60,10,1013,16,31,20,29,16,31,no
,,2/7/2010,36,25,31,8,12,121,Sunny,0,60,10,1013,12,31,20,29,16,31,no
,,2/8/2010,36,25,31,8,13,119,Sunny,0,56,10,1012,11,31,19,29,17,31,no
,,2/9/2010,36,24,31,8,12,122,Sunny,0,55,10,1012,8,30,18,29,16,30,no
,,2/10/2010,36,25,31,8,13,123,Sunny,0,59,10,1012,6,31,19,29,16,31,no
,,2/11/2010,37,24,32,8,11,122,Sunny,0,59,10,1013,5,31,19,29,14,31,no
,,2/12/2010,38,26,32,8,10,125,Sunny,0,56,10,1013,8,32,20,30,12,32,no
,,2/13/2010,38,26,32,8,11,107,Sunny,0,54,10,1012,13,32,19,30,14,32,no
,,2/14/2010,37,25,32,8,12,108,Sunny,0,53,10,1011,14,31,18,30,16,31,no
,,2/15/2010,37,25,32,8,11,117,Sunny,0,55,10,1012,8,32,19,30,14,32,no
,,2/16/2010,38,25,32,8,13,111,Sunny,0,52,10,1012,7,31,18,30,17,31,no
,,2/17/2010,37,25,33,8,9,129,Sunny,0,54,10,1012,9,32,19,30,12,32,no
,,2/18/2010,37,25,32,8,9,98,Sunny,0,55,10,1012,18,32,19,30,13,32,no
,,2/19/2010,34,26,31,8,11,87,Partly cloudy,0,58,10,1013,26,32,20,29,14,32,no
,,2/20/2010,38,25,32,8,10,102,Partly cloudy,0,58,10,1012,20,32,20,30,12,32,no
,,2/21/2010,34,25,30,7,9,133,Moderate or heavy rain shower,7.9,65,9,1013,47,31,21,29,13,31,yes
,,2/22/2010,33,24,30,7,7,134,Patchy rain possible,1.5,67,10,1013,49,31,21,28,10,31,maybe
,,2/23/2010,36,27,32,8,11,139,Partly cloudy,0,58,10,1011,21,32,20,30,14,32,no
,,2/24/2010,36,24,32,8,9,149,Sunny,0,60,10,1010,9,31,20,29,11,31,no
,,2/25/2010,38,24,33,8,7,147,Sunny,0,60,10,1011,6,32,20,30,10,32,no
,,2/26/2010,37,25,33,8,8,147,Sunny,0,59,10,1010,7,32,20,30,11,32,no
,,2/27/2010,37,25,32,8,8,146,Sunny,0,61,10,1010,9,33,21,30,11,33,no
,,2/28/2010,37,25,32,8,12,137,Sunny,0,60,10,1011,5,33,21,30,14,33,no
,,3/1/2010,37,25,32,8,10,139,Sunny,0,57,10,1012,5,33,20,30,11,33,no
,,3/2/2010,35,25,32,8,6,153,Partly cloudy,0,59,10,1011,16,33,20,30,8,33,no
,,3/3/2010,35,26,32,7,9,163,Cloudy,0,61,10,1010,46,33,21,30,12,33,no
,,3/4/2010,34,26,31,7,10,156,Cloudy,0.1,63,10,1011,51,32,21,30,12,32,no
,,3/5/2010,34,26,32,7,9,163,Overcast,0.2,60,9,1011,55,32,21,30,12,32,no
,,3/6/2010,39,27,34,8,8,169,Partly cloudy,0,54,10,1011,12,34,20,32,10,34,no
,,3/7/2010,34,26,32,7,9,153,Cloudy,0.1,60,10,1012,28,33,21,30,11,33,no
,,3/8/2010,36,27,32,8,10,136,Partly cloudy,0,60,10,1012,16,34,21,31,12,34,no
,,3/9/2010,35,27,30,6,8,119,Light rain shower,4.3,68,10,1014,44,33,22,29,11,33,yes
,,3/10/2010,38,26,32,7,10,77,Patchy light drizzle,0.5,55,9,1014,26,32,20,30,13,32,yes
,,3/11/2010,38,26,33,8,8,83,Partly cloudy,0.1,48,10,1015,18,32,18,31,11,32,no
,,3/12/2010,39,26,34,8,8,112,Sunny,0,51,10,1014,11,34,19,32,11,34,no
,,3/13/2010,36,26,33,8,10,130,Partly cloudy,0,54,10,1013,24,33,20,31,13,33,no
,,3/14/2010,37,27,33,8,11,135,Sunny,0,53,10,1011,11,33,19,31,14,33,no
,,3/15/2010,40,25,34,8,9,127,Sunny,0,54,10,1011,13,33,19,31,11,33,no
,,3/16/2010,38,27,34,8,15,113,Sunny,0,45,10,1011,7,33,17,32,18,33,no
,,3/17/2010,37,26,32,8,10,89,Partly cloudy,0,51,10,1013,24,33,19,31,13,33,no
,,3/18/2010,39,27,33,8,11,88,Partly cloudy,0,46,10,1013,24,33,18,31,14,33,no
,,3/19/2010,37,25,33,8,9,102,Partly cloudy,0,47,10,1011,12,32,18,31,12,32,no
,,3/20/2010,35,26,32,8,9,127,Partly cloudy,0,56,10,1010,21,33,20,30,12,33,no
,,3/21/2010,34,28,32,8,12,128,Partly cloudy,0,56,10,1010,20,33,20,30,16,33,no
,,3/22/2010,36,26,32,8,11,140,Partly cloudy,0,59,10,1009,20,33,20,30,14,33,no
